id:CBS20001006.1000.0074-EV1	 text:刚刚宣誓就任的 行政院长张俊雄也应邀参加成立典礼并且致词表示，我们的政治文化过去是以对抗、对立没有合 作的文化，以致于付出了很大的代价，但是现在环境不同了，应该以合作代替对抗	 trigger:成立	 sub_type:Start-Org
id:CBS20001222.1000.0724-EV1	 text:即使是 大陆儿童也开始感受到圣诞的重要，因为肯德基、麦当劳等速食店全大陆都推出了买套餐赠送布 质或棉质圣诞老人玩具的促销，吸引了不少的儿童前往用餐，也获得玩具	 trigger:前往	 sub_type:Transport
id:CBS20001224.1000.0608-EV1	 text:总部设在伦敦的西藏新闻网21号表示，中共在嘎玛巴活佛今年初成功的从西藏逃到印度之后已经 向尼泊尔施压，要求尼泊尔加强边界安全管制	 trigger:逃到	 sub_type:Transport
id:CBS20001224.1000.0608-EV2	 text:而尼泊尔也屈服在中共的压力下，已经开始遣返 逃离西藏的难民	 trigger:遣返	 sub_type:Transport
id:CBS20001224.1000.0608-EV3	 text:根据非正式的报告指出至少有60名西藏难民在翻越喜玛拉亚山逃抵尼泊尔边界 地区之后已经被交给中共公安	 trigger:逃抵	 sub_type:Transport
id:CBS20001224.1000.0608-EV4	 text:尼泊尔政府也已经加强跟印度交界地区的安全管制，并且逮捕意 图从西藏流亡政府所在地的印度北部返回西藏的西藏人	 trigger:逮捕	 sub_type:Arrest-Jail
id:CBS20001224.1000.0608-EV5	 text:尼泊尔政府也已经加强跟印度交界地区的安全管制，并且逮捕意 图从西藏流亡政府所在地的印度北部返回西藏的西藏人	 trigger:返回	 sub_type:Transport
id:CBS20001225.1000.0766-EV1	 text:她和同村另外5个人从北京郊区花了2个小时前往北京市的一处天主堂望弥撒	 trigger:前往	 sub_type:Transport
id:CBS20001226.1000.0161-EV1	 text:和我太太能参加这次活动，那那次活动在水里面的感觉，参加这个婚礼是很好的婚礼，然后让 我一辈子可以永生难忘	 trigger:婚礼	 sub_type:Marry
id:CBS20001226.1000.0161-EV2	 text:在泰国东宇省29对新人的海底婚礼	 trigger:婚礼	 sub_type:Marry
id:CBS20001226.1000.0161-EV3	 text:其中集体婚礼一共有来自台湾、美国、南非以及 中国大陆等28国的新人参与	 trigger:来自	 sub_type:Transport
id:CBS20001226.1000.0161-EV4	 text:他们必须装上潜水衣，背驮氧汽桶潜入10公尺深的海底，在证婚人 面前展示身份文件，互读誓词，拿到结婚证书之后必须再游回岸边才算完成手续	 trigger:潜入	 sub_type:Transport
id:CBS20001227.0800.0590-EV1	 text:一名律师今天证实被拘押的中功创办人张宏宝已经向关岛地方法院申请人身保护令状，寻求关岛 移民局将他释放	 trigger:拘押	 sub_type:Arrest-Jail
id:CBS20001227.0800.0590-EV2	 text:一名律师今天证实被拘押的中功创办人张宏宝已经向关岛地方法院申请人身保护令状，寻求关岛 移民局将他释放	 trigger:释放	 sub_type:Release-Parole
id:CBS20001227.0800.0590-EV3	 text:46岁的张宏宝是在1990年代初期创办中功	 trigger:创办	 sub_type:Start-Org
id:CBS20001227.0800.0590-EV4	 text:张宏宝为逃离中共的迫害，在今年初持假签证入境关岛，结果和其他非法移民遭到移民局的 拘押	 trigger:入境	 sub_type:Transport
id:CBS20001227.0800.0590-EV5	 text:张宏宝为逃离中共的迫害，在今年初持假签证入境关岛，结果和其他非法移民遭到移民局的 拘押	 trigger:拘押	 sub_type:Arrest-Jail
id:CBS20001227.0800.0590-EV6	 text:9月底美国移民局拒绝张宏宝的政治庇护要求，但准许他留在关岛寻求上诉	 trigger:上诉	 sub_type:Appeal
id:CBS20001227.0800.0590-EV7	 text:张宏宝的支持 者上星期前往关岛声援为他的获释奔走	 trigger:前往	 sub_type:Transport
id:CBS20001227.0800.0590-EV8	 text:张宏宝的支持 者上星期前往关岛声援为他的获释奔走	 trigger:获释	 sub_type:Release-Parole
id:CBS20001227.0800.0590-EV9	 text:张宏宝的律师今天证实张宏宝已经向关岛地方法院申请 人身保护令状，他说法院可能在明年1月中旬开庭审理	 trigger:审理	 sub_type:Trial-Hearing
id:CBS20001227.0800.0590-EV10	 text:自由中国运动和中国民主党的成员上个星 期曾经会晤了张宏宝	 trigger:会晤	 sub_type:Meet
id:CNR20001001.1700.0426-EV1	 text:朱容基在唁电中说：“经悉，加拿大前总理皮艾尔、艾里奥特、特鲁多先 生不幸逝世深为悲痛，特鲁多先生是中国人民的老朋友，为中加外交关系的建立和两国关系的持 续发展做出了重要贡献。我仅代表中国政府和人民向加拿大政府和人民，致以深切的哀悼	 trigger:唁电	 sub_type:Phone-Write
id:CNR20001001.1700.0426-EV2	 text:据 报道：特鲁多是前天因病在蒙特立而去世的，享年80岁	 trigger:去世	 sub_type:Die
id:CNR20001003.1700.1240-EV1	 text:正当全国人民欢庆国庆51周年、庆祝我体育健儿在奥运会取得优异成绩为国争光之 际，10月1号上午，少数法轮功邪教组织顽固分子，受在境外的李洪志等人的扇动，到北京天安门 广场进行非法聚集活动，企图扰乱天安门广场的秩序，破坏人民群众在天安门广场参观游览的喜 庆气氛	 trigger:到	 sub_type:Transport
id:CNR20001004.1700.0727-EV1	 text:9月26号中国天主教爱国会和中国天主教主教团就梵蒂冈册封所谓圣人发表严正声明后，连日来 收到各地天主教会、神掌教友和其他各宗教团体大批来电来函一致表示支持	 trigger:来电	 sub_type:Phone-Write
id:CNR20001004.1700.0727-EV2	 text:9月26号中国天主教爱国会和中国天主教主教团就梵蒂冈册封所谓圣人发表严正声明后，连日来 收到各地天主教会、神掌教友和其他各宗教团体大批来电来函一致表示支持	 trigger:来函	 sub_type:Phone-Write
id:CNR20001005.1700.1087-EV1	 text:就在村现任党支部书记高贵力走马上任的第二天，工程处党委派出有多年政治工作经验的同志与 村党支部共商建村、治村良策	 trigger:走马上任	 sub_type:Start-Position
id:CNR20001008.1700.0510-EV1	 text:然而令人担忧的是，每年都有多起游艺事故发生，造成人员伤亡	 trigger:伤	 sub_type:Injure
id:CNR20001008.1700.0510-EV2	 text:然而令人担忧的是，每年都有多起游艺事故发生，造成人员伤亡	 trigger:亡	 sub_type:Die
id:CNR20001010.1700.0924-EV1	 text:对扭亏工作 不利、无所作为、影响全局的领导班子和人员，坚绝实行责任追究，限期完不成扭亏任务的一律 撤换或就地免职	 trigger:撤换	 sub_type:End-Position
id:CNR20001010.1700.0924-EV2	 text:对扭亏工作 不利、无所作为、影响全局的领导班子和人员，坚绝实行责任追究，限期完不成扭亏任务的一律 撤换或就地免职	 trigger:免职	 sub_type:End-Position
id:CNR20001016.1700.0645-EV1	 text:萨尔图区一位小学四年级的学生给山东的 姑妈写信，引进了投资300万元的饴糖加工项目	 trigger:写信	 sub_type:Phone-Write
id:CNR20001016.1700.0645-EV2	 text:德国代理人杨平来大庆考察后 ，达成了开发地热资源等三个项目的合作意向	 trigger:来	 sub_type:Transport
id:CNR20001016.1700.0645-EV3	 text:返回德国后，他积极宣传大庆，组织德国11名企 业家来大庆，就开放地热资源等7个项目进行考察洽谈	 trigger:返回	 sub_type:Transport
id:CNR20001016.1700.0645-EV4	 text:返回德国后，他积极宣传大庆，组织德国11名企 业家来大庆，就开放地热资源等7个项目进行考察洽谈	 trigger:来	 sub_type:Transport
id:CNR20001018.1700.0676-EV1	 text:不久吴文英给佟实践打电话说，他的儿子要去其公司，请佟接待	 trigger:打电话	 sub_type:Phone-Write
id:CNR20001018.1700.0676-EV2	 text:中央纪委有关负责人指出，吴文英作为党员领导干部，利用职权帮助某公司股票 上市，其子购买该公司内部职工股获利数额巨大。吴的行为严重侵害了党员领导干部执行职务行 为的廉洁性，严重违法了党的纪律，根据中国共产党纪律处分条例试行的有关规定，经中共中央 批准，中央纪委决定，给予吴文英同志留党查看两年处分并建议全国政协按程序撤消其全国政协 委员、常务委员的资格	 trigger:撤消	 sub_type:End-Position
id:CNR20001019.1700.0858-EV1	 text:杭州市中级人民法院昨天做出一审判决，以滥 用职权罪判处原中共浙江省委常委、宁波市委书记许运宏有期徒刑10年	 trigger:判处	 sub_type:Sentence
id:CNR20001019.1700.0858-EV2	 text:许运宏还指 示有关部门，要求《宁波日报》社以人民币1.8亿多元，购买存在严重质量问题的办公大楼，造成 这座办公大楼至今无法使用的严重后果	 trigger:购买	 sub_type:Transfer-Ownership
id:CNR20001019.1700.0858-EV3	 text:另外许运宏还要求中国银行宁波分行等单位为经营不善的宁波五洲有限公司分别贷款、借款共计 人民币2500多万元、美元540万元，全部贷款和极大部分借款因五洲公司资不抵债无法收回	 trigger:贷款	 sub_type:Transfer-Money
id:CNR20001019.1700.0858-EV4	 text:另外许运宏还要求中国银行宁波分行等单位为经营不善的宁波五洲有限公司分别贷款、借款共计 人民币2500多万元、美元540万元，全部贷款和极大部分借款因五洲公司资不抵债无法收回	 trigger:借款	 sub_type:Transfer-Money
id:CNR20001019.1700.0858-EV5	 text:杭州市中级人民法院昨天做出一审判决，以滥 用职权罪判处原中共浙江省委常委、宁波市委书记许运宏有期徒刑10年	 trigger:一审	 sub_type:Trial-Hearing
id:CNR20001024.1700.0603-EV1	 text:有的抱住敌人的腰，掐住敌人的脖子	 trigger:抱住	 sub_type:Attack
id:CNR20001024.1700.0603-EV2	 text:有的抱住敌人的腰，掐住敌人的脖子	 trigger:掐住	 sub_type:Attack
id:CNR20001024.1700.0603-EV3	 text:朝鲜战争是一场不对等的战争	 trigger:战争	 sub_type:Attack
id:CNR20001024.1700.0603-EV4	 text:松谷峰这个战呢我是去的时候是已经早就解除了，那是二次战役	 trigger:战	 sub_type:Attack
id:CNR20001024.1700.0603-EV5	 text:坚守阵地8个小时的三连勇士们，牺牲后仍然保持着各种 搏斗姿势	 trigger:牺牲	 sub_type:Die
id:CNR20001024.1700.0603-EV6	 text:带领2名战士打退敌人41次进攻、歼 敌280人的胡修道	 trigger:进攻	 sub_type:Attack
id:CNR20001024.1700.0603-EV7	 text:带领2名战士打退敌人41次进攻、歼 敌280人的胡修道	 trigger:打退	 sub_type:Attack
id:CNR20001024.1700.0603-EV8	 text:带领2名战士打退敌人41次进攻、歼 敌280人的胡修道	 trigger:歼	 sub_type:Die
id:CNR20001024.1700.0603-EV9	 text:一人坚守阵地三昼夜，歼敌100多人，最后用石头和敌人搏斗的孤胆英雄赖永 哲	 trigger:歼	 sub_type:Die
id:CNR20001024.1700.0603-EV10	 text:一人坚守阵地三昼夜，歼敌100多人，最后用石头和敌人搏斗的孤胆英雄赖永 哲	 trigger:搏斗	 sub_type:Attack
id:CNR20001024.1700.0603-EV11	 text:用442发子弹歼敌214名，创造现代战争史上单兵阻击敌人最高记录的张洮方	 trigger:歼	 sub_type:Die
id:CNR20001024.1700.1214-EV1	 text:他在辞呈中说 ：鉴于各党派已就提前举行塞尔维亚议会选举达成协议，他决定向塞议会递交辞呈，以便为这一 协议的实施创造条件	 trigger:辞呈	 sub_type:End-Position
id:CNR20001103.1700.0856-EV1	 text:海军舰艇编队今年先后三次出访6个国家，全部免检进入出访 国港口	 trigger:出访	 sub_type:Transport
id:CNR20001103.1700.0856-EV2	 text:海军舰艇编队今年先后三次出访6个国家，全部免检进入出访 国港口	 trigger:进入	 sub_type:Transport
id:CNR20001108.1700.0508-EV1	 text:正在香港考察访问的全国政协主席李瑞环昨天上午在香港特区 行政长官董建华的陪同下，参观了新界大堡旧区公立学校和大堡医院	 trigger:访问	 sub_type:Transport
id:CNR20001108.1700.0508-EV2	 text:昨天中午李瑞环在下榻的酒店会见了中央驻港机构和主要中资企业的负责人	 trigger:会见	 sub_type:Meet
id:CNR20001108.1700.0508-EV3	 text:昨天中午香港特区行政长官董 建华还设家宴款待了李瑞环一行	 trigger:款待	 sub_type:Meet
id:CNR20001121.1700.1232-EV1	 text:身残志 坚，创办在校生1万名民办大学的江西省蓝天职业技术学院院长雨果	 trigger:创办	 sub_type:Start-Org
id:CNR20001127.1700.0591-EV1	 text:80年代末，两岸关系开始解冻 的时候，地理距离和心理距离都最近的厦门，自然成为台湾同胞登陆的第一站	 trigger:登陆	 sub_type:Transport
id:CNR20001127.1700.0591-EV2	 text:1990年之前，台 湾同胞在大陆投资企业的半数在厦门，来往两岸的台湾同胞，一半以上取到厦门	 trigger:来往	 sub_type:Transport
id:CNR20001127.1700.0591-EV3	 text:1990年之前，台 湾同胞在大陆投资企业的半数在厦门，来往两岸的台湾同胞，一半以上取到厦门	 trigger:取到	 sub_type:Transport
id:CNR20001127.1700.0591-EV4	 text:前不久访问厦门的一位台湾政界人士说：“10年来厦门经济比台湾的嘉易落后10年，现在比嘉 易起码先进5年	 trigger:访问	 sub_type:Transport
id:CNR20001127.1700.0591-EV5	 text:经济特区实行灵活的管理体制和特殊的优惠政策，吸引大量的外商、港商前来投资办三资企业	 trigger:办	 sub_type:Start-Org
id:CNR20001201.1700.0558-EV1	 text:国务 委员司马仪·艾买提、全国政协副主席中央统战部部长王兆国出席大会并会见了会议全体代表	 trigger:会见	 sub_type:Meet
id:CNR20001201.1700.1429-EV1	 text:安徽省合肥市中级人民法院昨天对原阜阳市市长肖作新受贿、巨额财产来源不明，周纪美受贿、 贪污、非法倒卖土地使用权、巨额财产来源不明一案，作出一审判决：肖作新、周纪美夫妇分别 被判处无期徒刑和死刑，缓期二年执行，并处没收个人全部财产	 trigger:判处	 sub_type:Sentence
id:CNR20001201.1700.1429-EV2	 text:安徽省合肥市中级人民法院昨天对原阜阳市市长肖作新受贿、巨额财产来源不明，周纪美受贿、 贪污、非法倒卖土地使用权、巨额财产来源不明一案，作出一审判决：肖作新、周纪美夫妇分别 被判处无期徒刑和死刑，缓期二年执行，并处没收个人全部财产	 trigger:死刑	 sub_type:Execute
id:CNR20001201.1700.1429-EV3	 text:安徽省合肥市中级人民法院昨天对原阜阳市市长肖作新受贿、巨额财产来源不明，周纪美受贿、 贪污、非法倒卖土地使用权、巨额财产来源不明一案，作出一审判决：肖作新、周纪美夫妇分别 被判处无期徒刑和死刑，缓期二年执行，并处没收个人全部财产	 trigger:一审	 sub_type:Trial-Hearing
id:CNR20001201.1700.1429-EV4	 text:安徽省合肥市中级人民法院昨天对原阜阳市市长肖作新受贿、巨额财产来源不明，周纪美受贿、 贪污、非法倒卖土地使用权、巨额财产来源不明一案，作出一审判决：肖作新、周纪美夫妇分别 被判处无期徒刑和死刑，缓期二年执行，并处没收个人全部财产	 trigger:没收	 sub_type:Fine
id:CNR20001203.1700.0075-EV1	 text:光是住房消费，今年就销出了400多万平方米，其中个人购房占 85.9%	 trigger:购	 sub_type:Transfer-Ownership
id:CNR20001204.1700.1021-EV1	 text:12月1号下午2:30分左右，广东东莞后街镇赤领工业区一座三楼上的楼房突然发生整体倒塌，造成 8人死亡，32人受伤	 trigger:死亡	 sub_type:Die
id:CNR20001204.1700.1021-EV2	 text:12月1号下午2:30分左右，广东东莞后街镇赤领工业区一座三楼上的楼房突然发生整体倒塌，造成 8人死亡，32人受伤	 trigger:受伤	 sub_type:Injure
id:CNR20001204.1700.1021-EV3	 text:事故发生后东莞市委市政府领导赶到 现场处理有关事宜，负责建筑施工的有关负责人已被公安机关拘留审查	 trigger:拘留	 sub_type:Arrest-Jail
id:CNR20001204.1700.1021-EV4	 text:伤员已送到医院救治， 事故原因正在调查中	 trigger:送到	 sub_type:Transport
id:CNR20001208.1700.1129-EV1	 text:由他们组成的医疗集团将给患者 就医带来极大方便	 trigger:组成	 sub_type:Start-Org
id:CNR20001209.1700.1290-EV1	 text:由于 抢救及时，中毒民工都没有生命危险	 trigger:中毒	 sub_type:Injure
id:CNR20001217.1700.0889-EV1	 text:中国爱乐乐团是在中国广播交响乐团的基础上组建，直 属于国家广播电影电视总局的国家级乐团。也是我国第一个以爱乐命名的国家级交响乐团	 trigger:组建	 sub_type:Start-Org
id:CNR20001217.1700.1117-EV1	 text:据介绍，无线、有线和教育三台合并的做法在全国省级电 视台中还是首次	 trigger:合并	 sub_type:Merge-Org
id:CNR20001218.1700.0450-EV1	 text:煤炭、有色、军工、冶金行业扭亏无望的企业和资源枯竭的矿山将是明年实行破产关闭的重 点	 trigger:破产	 sub_type:Declare-Bankruptcy
id:CNR20001218.1700.0450-EV2	 text:盛华任特别强调，实施企业破产关闭的前提是保持社会稳定，关键在于把职 工安置好，在准备工作没有做好之前，不得宣布破产关闭	 trigger:破产	 sub_type:Declare-Bankruptcy
id:CNR20001218.1700.0450-EV3	 text:盛华任特别强调，实施企业破产关闭的前提是保持社会稳定，关键在于把职 工安置好，在准备工作没有做好之前，不得宣布破产关闭	 trigger:破产	 sub_type:Declare-Bankruptcy
id:CNR20001218.1700.0450-EV4	 text:煤炭、有色、军工、冶金行业扭亏无望的企业和资源枯竭的矿山将是明年实行破产关闭的重 点	 trigger:关闭	 sub_type:End-Org
id:CNR20001218.1700.0450-EV5	 text:盛华任特别强调，实施企业破产关闭的前提是保持社会稳定，关键在于把职 工安置好，在准备工作没有做好之前，不得宣布破产关闭	 trigger:关闭	 sub_type:End-Org
id:CNR20001218.1700.0450-EV6	 text:盛华任特别强调，实施企业破产关闭的前提是保持社会稳定，关键在于把职 工安置好，在准备工作没有做好之前，不得宣布破产关闭	 trigger:关闭	 sub_type:End-Org
id:CNR20001218.1700.0890-EV1	 text:受中宣部、文化部委派，东方歌舞团昨天出发赴广西壮族自治区农村巡回演出 ，拉开今冬明春文化下乡的序幕	 trigger:赴	 sub_type:Transport
id:CNR20001218.1700.0890-EV2	 text:根据文化部的安排，继东方歌舞团之后，中国儿童艺术剧院、 中国歌舞团、中国歌剧舞剧院也将相继启程到西部省区农村慰问演出，以配合中央西部大开发战 略的实施	 trigger:到	 sub_type:Transport
id:CNR20001218.1700.1337-EV1	 text:美国当选总统布什昨天宣布了其新政府的第一位内阁成员人选，任命前参谋长联席会议主席鲍威 尔为国务卿	 trigger:任命	 sub_type:Start-Position
id:CNR20001218.1700.1337-EV2	 text:罗马尼亚第一大党——社会民主主义党众议员多尔内亚努前天在新一届众议院全体会议上以303票 赞成的绝对多数当选为众议长	 trigger:当选	 sub_type:Elect
id:CNR20001218.1700.1337-EV3	 text:朝鲜和美国昨天结束了关于寻找朝鲜战争期间失踪美军士兵问题的会谈并达成了共识	 trigger:会谈	 sub_type:Meet
id:CNR20001225.1700.0291-EV1	 text:中央台记者王亚玲报道：今年我国煤炭行业通过关井压产，控制总量，关闭破产，扭亏脱困和安 全管理等多项措施，实现煤炭总量大幅度下降，供需关系趋于平衡，预计今年全国煤炭产量控制 在95000万吨，比1997年压减近4亿吨	 trigger:破产	 sub_type:Declare-Bankruptcy
id:CNR20001225.1700.0291-EV2	 text:中央台记者王亚玲报道：今年我国煤炭行业通过关井压产，控制总量，关闭破产，扭亏脱困和安 全管理等多项措施，实现煤炭总量大幅度下降，供需关系趋于平衡，预计今年全国煤炭产量控制 在95000万吨，比1997年压减近4亿吨	 trigger:关闭	 sub_type:End-Org
id:CTS20001001.1300.0145-EV1	 text:行政院长唐飞上午7点多钟就抵达行政院，除了召开财经会谈之外，在经济部作出替代方案代替核 试新建的建议之后，行政院的动态也被受瞩目	 trigger:抵达	 sub_type:Transport
id:CTS20001001.1300.0145-EV2	 text:行政院长唐飞上午7点多钟就抵达行政院，除了召开财经会谈之外，在经济部作出替代方案代替核 试新建的建议之后，行政院的动态也被受瞩目	 trigger:会谈	 sub_type:Meet
id:CTS20001004.1300.0461-EV1	 text:因为从地上血迹 一路延伸到车库，加上目击者的说法，可见当时枪手在枪击过后，再度追杀被害人	 trigger:追杀	 sub_type:Attack
id:CTS20001004.1300.0461-EV2	 text:因为从地上血迹 一路延伸到车库，加上目击者的说法，可见当时枪手在枪击过后，再度追杀被害人	 trigger:枪击	 sub_type:Attack
id:CTS20001004.1300.0461-EV3	 text:虽然侥幸逃过了枪 击，但是遭到了枪手以钝器追杀成重伤	 trigger:重伤	 sub_type:Injure
id:CTS20001004.1300.0461-EV4	 text:40多岁胡姓体育用品社老板在刚刚把车开进家门口的车库 ，却遭到不明人士的枪击，惊动了附近的民众	 trigger:开进	 sub_type:Transport
id:CTS20001004.1300.0461-EV5	 text:被害人立即送往医院	 trigger:送往	 sub_type:Transport
id:CTS20001004.1300.0461-EV6	 text:这样的言判 也得到了证实，被害人的脑部有两处重击，脑浆外溢	 trigger:重击	 sub_type:Attack
id:CTS20001004.1300.0461-EV7	 text:不过 到底是什么样的恩怨非要致人于死	 trigger:死	 sub_type:Die
id:CTS20001004.1300.1116-EV1	 text:一个多月前刚刚接掌台中新院的校长黄茂树，现在还没有正式的就职，就遭人检举有双重国籍	 trigger:接掌	 sub_type:Start-Position
id:CTS20001004.1300.1116-EV2	 text:台中新院的校长职务是提到8月中旬才确定由黄茂树接任	 trigger:接任	 sub_type:Start-Position
id:CTS20001004.1300.1116-EV3	 text:一个多月前刚刚接掌台中新院的校长黄茂树，现在还没有正式的就职，就遭人检举有双重国籍	 trigger:就职	 sub_type:Start-Position
id:CTS20001005.1800.0151-EV1	 text:严庆章透露：他已经和内定的新任行政院长张俊雄达成了至少护盘到15号的共识	 trigger:新任	 sub_type:Start-Position
id:CTS20001005.1800.0703-EV1	 text:对于唐飞请辞民进党今天内部是动作不断，不过到了下午随着内阁阁员拟定而趋于正常	 trigger:辞	 sub_type:End-Position
id:CTS20001005.1800.0703-EV2	 text:为了不让我们的政务因为阁魁的更换有了空穿期，影响整个政务的推动，所以这个人选的任命 我们完全支持总统的看法	 trigger:任命	 sub_type:Nominate
id:CTS20001005.1800.1458-EV1	 text:前立委朱高政今天上午步出桃源监狱时神情显得相当愉快	 trigger:步出	 sub_type:Transport
id:CTS20001005.1800.1458-EV2	 text:朱高政今天出狱之 后还有支持者放鞭炮来迎接他	 trigger:出狱	 sub_type:Release-Parole
id:CTS20001005.1800.1458-EV3	 text:因为违反了《选霸法》而入狱的前立法委员朱高政在坐牢了一个月之后，今天出狱	 trigger:入狱	 sub_type:Arrest-Jail
id:CTS20001005.1800.1458-EV4	 text:因为违反了《选霸法》而入狱的前立法委员朱高政在坐牢了一个月之后，今天出狱	 trigger:坐牢	 sub_type:Arrest-Jail
id:CTS20001007.1300.0258-EV1	 text:新任阁魁张俊雄则是多次肯定唐飞不计个人得失的贡献和付出，并且频频向唐飞鞠躬致敬	 trigger:新任	 sub_type:Start-Position
id:CTS20001007.1300.0258-EV2	 text:陈总统上午主持府任的新任院长的宣誓典礼，而卸下阁魁之任的唐飞说，今后他要好好找个时间 念书，做一个彻彻底底的平民，今后不再过问政治	 trigger:卸下	 sub_type:End-Position
id:CTS20001007.1300.0258-EV3	 text:在行政院的交接会场上，新旧任官员都受到不少同僚的致意，早些卸下财政部长职务的许佳栋怎 么也找不到自己的位置	 trigger:卸下	 sub_type:End-Position
id:CTS20001007.1300.0258-EV4	 text:140天前接下行政院长职位的唐飞，这回主客移位，交出了手中的印具	 trigger:接下	 sub_type:Start-Position
id:CTS20001007.1300.0258-EV5	 text:接下行政院副院长的 赖英兆则是趁着空档向唐飞请命，虽然只有4个月的相处时间，不过同仁们的热情显然感动了唐飞	 trigger:接下	 sub_type:Start-Position
id:CTS20001007.1300.0519-EV1	 text:土城分局刑事组干员立刻将这名陈姓男子快速的带离现场，以免被气愤的民 众围殴	 trigger:围殴	 sub_type:Attack
id:CTS20001007.1300.0519-EV2	 text:警方查出陈姓男子同时酗酒和吸 毒，上回是殴打警察，而这一次是要引爆瓦斯	 trigger:引爆	 sub_type:Attack
id:CTS20001007.1300.0519-EV3	 text:而消防人员赶到后先用云梯车救下另外3个人，经过一个小时的安 抚终于把这名男子救下楼	 trigger:救下	 sub_type:Transport
id:CTS20001007.1300.0519-EV4	 text:警方查出陈姓男子同时酗酒和吸 毒，上回是殴打警察，而这一次是要引爆瓦斯	 trigger:殴打	 sub_type:Attack
id:CTS20001008.1300.1160-EV1	 text:台北市的奎建中学上百位师生上午一早就浩浩荡荡的在石台地区展开了游街的活动	 trigger:游街	 sub_type:Transport
id:CTS20001009.1300.0388-EV1	 text:根据国民党中央政策会发布的最新民调显示，唐飞辞职后六成三的民众对政经局势感到忧心，有 将近两成五放心，而民众对于新得魁的张俊雄的信心，五成一没信心，三成二有信心	 trigger:辞职	 sub_type:End-Position
id:CTS20001009.1300.0388-EV2	 text:新得魁的张俊雄	 trigger:得魁	 sub_type:Start-Position
id:CTS20001009.1300.0908-EV1	 text:初步研判，死者应该是他杀，警方目前正在进行查访，了解 这名女子成分，并且派驻人员到现场详细采证	 trigger:杀	 sub_type:Attack
id:CTS20001009.1300.0908-EV2	 text:这名女子留着长发，戴着眼镜，身着黑色上衣及牛仔裤，穿着还算整齐，初步看来身上并没有外 伤	 trigger:外 伤	 sub_type:Injure
id:CTS20001010.1300.0217-EV1	 text:这起车祸造成了大货车司 机重伤，经送往南宜医院救急之后已无大碍	 trigger:送往	 sub_type:Transport
id:CTS20001010.1300.0217-EV2	 text:这起车祸造成了大货车司 机重伤，经送往南宜医院救急之后已无大碍	 trigger:重伤	 sub_type:Injure
id:CTS20001011.1800.1546-EV1	 text:有的就象是跟松山机场起飞、落地的飞机同步飞行	 trigger:起飞	 sub_type:Transport
id:CTS20001011.1800.1546-EV2	 text:有的就象是跟松山机场起飞、落地的飞机同步飞行	 trigger:落地	 sub_type:Transport
id:CTS20001013.1300.0456-EV1	 text:李松明今年只有25岁，过去在家里自焚被送到了龙发塘接受治疗	 trigger:自焚	 sub_type:Injure
id:CTS20001013.1300.0456-EV2	 text:李松明今年只有25岁，过去在家里自焚被送到了龙发塘接受治疗	 trigger:送到	 sub_type:Transport
id:CTS20001013.1300.0456-EV3	 text:这名死者是去年4月因为自焚由家 人送到龙发塘接受治疗，没想到确突然的自杀，家属也很无奈	 trigger:自杀	 sub_type:Die
id:CTS20001013.1300.0456-EV4	 text:结果不久后管理人员巡视病房，却突然发现李松明以衣裤上吊在床头的铁栏杆 上，立刻紧急将他送医急救，不过还是回天法术	 trigger:送	 sub_type:Transport
id:CTS20001013.1300.0456-EV5	 text:而李松明的家属接到消息赶到龙发塘了解状况 ，虽然没有见到死者急救的过程，但对于会发生意外，只感到无奈	 trigger:赶到	 sub_type:Transport
id:CTS20001015.1300.1065-EV1	 text:一名台北市民在10天前以自杀的方式来抗议建管处拆除原本不应该拆除的旧违建	 trigger:自杀	 sub_type:Attack
id:CTS20001015.1300.1065-EV2	 text:今天我大哥一个活生 生的人就这样被逼死了，使台北市政府能够彻底的检讨，违建法规、改善基层人员执行公权利时 的作业心态和恶劣作为	 trigger:逼死	 sub_type:Die
id:CTS20001016.1300.0297-EV1	 text:目前的最新消息显示她带儿子已经到了纽约，但一直没 有公开露面，打她的行动电话也完全没有回应	 trigger:到	 sub_type:Transport
id:CTS20001016.1300.0297-EV2	 text:由于之前她曾经说过考虑不回台湾了，所以虽然她的中华民国护照被美国移民局扣压，暂时无法 离开美国，但她下一步究竟会跑到哪里去	 trigger:回	 sub_type:Transport
id:CTS20001016.1300.0297-EV3	 text:由于之前她曾经说过考虑不回台湾了，所以虽然她的中华民国护照被美国移民局扣压，暂时无法 离开美国，但她下一步究竟会跑到哪里去	 trigger:离开	 sub_type:Transport
id:CTS20001016.1300.0297-EV4	 text:被怀疑弃保潜逃的中央电台前董事长朱婉清目前是从洛杉矶跑到东岸的纽约	 trigger:潜逃	 sub_type:Transport
id:CTS20001016.1300.0297-EV5	 text:由于她一直宣称是 要带儿子到宾州的一所军校就读	 trigger:到	 sub_type:Transport
id:CTS20001016.1300.0297-EV6	 text:综合朱婉清在洛杉矶机场的记者会以及她的丈夫在台北接受访问时的说法，朱婉清 原定行程应该是从美国西岸的洛杉矶飞到东岸的纽约，再转机抵达费城，搭巴士送儿子去宾州一 所军校就读	 trigger:飞	 sub_type:Transport
